source_dir,filename,source_path,target_category,target_path,method,reason
mis,sqdm21.f,mis/sqdm21.f,REVIEW_NEEDED,src/REVIEW_NEEDED/sqdm21.f,content_analysis,"Low confidence, Subs: SQDM21"
mis,sqdm22.f,mis/sqdm22.f,REVIEW_NEEDED,src/REVIEW_NEEDED/sqdm22.f,content_analysis,"Low confidence, Subs: SQDM22"
mis,sqdme1.f,mis/sqdme1.f,REVIEW_NEEDED,src/REVIEW_NEEDED/sqdme1.f,content_analysis,"Low confidence, Subs: SQDME1"
mis,sqdpl1.f,mis/sqdpl1.f,elements/shell,src/elements/shell/sqdpl1.f,content_analysis,"Score:55, Subs:SQDPL1"
mis,sqrtm.f,mis/sqrtm.f,REVIEW_NEEDED,src/REVIEW_NEEDED/sqrtm.f,content_analysis,"Low confidence, Subs: SQRTM"
mis,squd41.f,mis/squd41.f,elements/shell,src/elements/shell/squd41.f,pattern,Matched ^squd\d+\.f$
mis,squd42.f,mis/squd42.f,elements/shell,src/elements/shell/squd42.f,pattern,Matched ^squd\d+\.f$
mis,srod1.f,mis/srod1.f,REVIEW_NEEDED,src/REVIEW_NEEDED/srod1.f,content_analysis,"Low confidence, Subs: SROD1"
mis,srod2.f,mis/srod2.f,REVIEW_NEEDED,src/REVIEW_NEEDED/srod2.f,content_analysis,"Low confidence, Subs: SROD2"
mis,ss2d81.f,mis/ss2d81.f,REVIEW_NEEDED,src/REVIEW_NEEDED/ss2d81.f,content_analysis,"Low confidence, Subs: SS2D81"
mis,ss2d82.f,mis/ss2d82.f,utilities/output,src/utilities/output/ss2d82.f,content_analysis,"Score:20, Subs:SS2D82"
mis,ssg1.f,mis/ssg1.f,analysis/static,src/analysis/static/ssg1.f,pattern,Matched ^ssg\w*\.f$
mis,ssg1a.f,mis/ssg1a.f,analysis/static,src/analysis/static/ssg1a.f,pattern,Matched ^ssg\w*\.f$
mis,ssg2.f,mis/ssg2.f,analysis/static,src/analysis/static/ssg2.f,pattern,Matched ^ssg\w*\.f$
mis,ssg2a.f,mis/ssg2a.f,analysis/static,src/analysis/static/ssg2a.f,pattern,Matched ^ssg\w*\.f$
mis,ssg2b.f,mis/ssg2b.f,analysis/static,src/analysis/static/ssg2b.f,pattern,Matched ^ssg\w*\.f$
mis,ssg2c.f,mis/ssg2c.f,analysis/static,src/analysis/static/ssg2c.f,pattern,Matched ^ssg\w*\.f$
mis,ssg3.f,mis/ssg3.f,analysis/static,src/analysis/static/ssg3.f,pattern,Matched ^ssg\w*\.f$
mis,ssg3a.f,mis/ssg3a.f,analysis/static,src/analysis/static/ssg3a.f,pattern,Matched ^ssg\w*\.f$
mis,ssg4.f,mis/ssg4.f,analysis/static,src/analysis/static/ssg4.f,pattern,Matched ^ssg\w*\.f$
mis,ssgetd.f,mis/ssgetd.f,analysis/static,src/analysis/static/ssgetd.f,pattern,Matched ^ssg\w*\.f$
mis,ssght.f,mis/ssght.f,analysis/static,src/analysis/static/ssght.f,pattern,Matched ^ssg\w*\.f$
mis,ssght1.f,mis/ssght1.f,analysis/static,src/analysis/static/ssght1.f,pattern,Matched ^ssg\w*\.f$
mis,ssght2.f,mis/ssght2.f,analysis/static,src/analysis/static/ssght2.f,pattern,Matched ^ssg\w*\.f$
mis,ssghtp.f,mis/ssghtp.f,analysis/static,src/analysis/static/ssghtp.f,pattern,Matched ^ssg\w*\.f$
mis,ssgkhi.f,mis/ssgkhi.f,analysis/static,src/analysis/static/ssgkhi.f,pattern,Matched ^ssg\w*\.f$
mis,ssgslt.f,mis/ssgslt.f,analysis/static,src/analysis/static/ssgslt.f,pattern,Matched ^ssg\w*\.f$
mis,sslot1.f,mis/sslot1.f,REVIEW_NEEDED,src/REVIEW_NEEDED/sslot1.f,content_analysis,"Low confidence, Subs: SSLOT1"
mis,sslot2.f,mis/sslot2.f,REVIEW_NEEDED,src/REVIEW_NEEDED/sslot2.f,content_analysis,"Low confidence, Subs: SSLOT2"
mis,ssold1.f,mis/ssold1.f,elements/solid,src/elements/solid/ssold1.f,content_analysis,"Score:20, Subs:SSOLD1"
mis,ssold2.f,mis/ssold2.f,elements/solid,src/elements/solid/ssold2.f,content_analysis,"Score:25, Subs:SSOLD2"
mis,ssplin.f,mis/ssplin.f,REVIEW_NEEDED,src/REVIEW_NEEDED/ssplin.f,content_analysis,"Low confidence, Subs: SSPLIN"
mis,sswtch.f,mis/sswtch.f,system/database,src/system/database/sswtch.f,content_analysis,"Score:20, Subs:SSWTCH"
mis,stack.f,mis/stack.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stack.f,content_analysis,"Low confidence, Subs: STACK"
mis,step.f,mis/step.f,core/solvers,src/core/solvers/step.f,content_analysis,"Score:39, Subs:STEP"
mis,step2.f,mis/step2.f,core/solvers,src/core/solvers/step2.f,content_analysis,"Score:39, Subs:STEP2"
mis,stord1.f,mis/stord1.f,analysis/static,src/analysis/static/stord1.f,content_analysis,"Score:25, Subs:STORD1"
mis,stord2.f,mis/stord2.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stord2.f,content_analysis,"Low confidence, Subs: STORD2"
mis,stpaic.f,mis/stpaic.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stpaic.f,content_analysis,"Low confidence, Subs: STPAIC"
mis,stpax1.f,mis/stpax1.f,utilities/parser,src/utilities/parser/stpax1.f,content_analysis,"Score:20, Subs:STPAX1"
mis,stpax2.f,mis/stpax2.f,utilities/output,src/utilities/output/stpax2.f,content_analysis,"Score:40, Subs:STPAX2"
mis,stpax3.f,mis/stpax3.f,utilities/output,src/utilities/output/stpax3.f,content_analysis,"Score:25, Subs:STPAX3"
mis,stpbg.f,mis/stpbg.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stpbg.f,content_analysis,"Low confidence, Subs: STPBG"
mis,stpbs0.f,mis/stpbs0.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stpbs0.f,content_analysis,"Low confidence, Subs: STPBS0"
mis,stpbs1.f,mis/stpbs1.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stpbs1.f,content_analysis,"Low confidence, Subs: STPBS1"
mis,stpda.f,mis/stpda.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stpda.f,content_analysis,"Low confidence, Subs: STPDA"
mis,stpk.f,mis/stpk.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stpk.f,content_analysis,"Low confidence, Subs: STPK"
mis,stplot.f,mis/stplot.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stplot.f,content_analysis,"Low confidence, Subs: STPLOT"
mis,stpphi.f,mis/stpphi.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stpphi.f,content_analysis,"Low confidence, Subs: STPPHI"
mis,stppt2.f,mis/stppt2.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stppt2.f,content_analysis,"Low confidence, Subs: STPPT2"
mis,stqme2.f,mis/stqme2.f,REVIEW_NEEDED,src/REVIEW_NEEDED/stqme2.f,content_analysis,"Low confidence, Subs: STQME2"
mis,strap1.f,mis/strap1.f,utilities/output,src/utilities/output/strap1.f,content_analysis,"Score:25, Subs:STRAP1"
mis,strap2.f,mis/strap2.f,REVIEW_NEEDED,src/REVIEW_NEEDED/strap2.f,content_analysis,"Low confidence, Subs: STRAP2"
mis,strax1.f,mis/strax1.f,REVIEW_NEEDED,src/REVIEW_NEEDED/strax1.f,content_analysis,"Low confidence, Subs: STRAX1"
mis,strax2.f,mis/strax2.f,utilities/output,src/utilities/output/strax2.f,content_analysis,"Score:40, Subs:STRAX2"
mis,strax3.f,mis/strax3.f,utilities/output,src/utilities/output/strax3.f,content_analysis,"Score:25, Subs:STRAX3"
mis,strbs1.f,mis/strbs1.f,utilities/output,src/utilities/output/strbs1.f,content_analysis,"Score:50, Subs:STRBS1"
mis,stri31.f,mis/stri31.f,elements/shell,src/elements/shell/stri31.f,content_analysis,"Score:100, Subs:STRI31"
mis,stri32.f,mis/stri32.f,utilities/output,src/utilities/output/stri32.f,content_analysis,"Score:95, Subs:STRI32"
mis,strir1.f,mis/strir1.f,analysis/static,src/analysis/static/strir1.f,content_analysis,"Score:20, Subs:STRIR1"
mis,strir2.f,mis/strir2.f,REVIEW_NEEDED,src/REVIEW_NEEDED/strir2.f,content_analysis,"Low confidence, Subs: STRIR2"
mis,strm61.f,mis/strm61.f,REVIEW_NEEDED,src/REVIEW_NEEDED/strm61.f,content_analysis,"Low confidence, Subs: STRM61"
mis,strm62.f,mis/strm62.f,REVIEW_NEEDED,src/REVIEW_NEEDED/strm62.f,content_analysis,"Low confidence, Subs: STRM62"
mis,strme1.f,mis/strme1.f,elements/shell,src/elements/shell/strme1.f,content_analysis,"Score:35, Subs:STRME1"
mis,strnam.f,mis/strnam.f,elements/shell,src/elements/shell/strnam.f,content_analysis,"Score:40, Subs:STRNAM"
mis,strp11.f,mis/strp11.f,REVIEW_NEEDED,src/REVIEW_NEEDED/strp11.f,content_analysis,"Low confidence, Subs: STRP11"
mis,strp12.f,mis/strp12.f,elements/shell,src/elements/shell/strp12.f,content_analysis,"Score:25, Subs:STRP12"
mis,strpl1.f,mis/strpl1.f,elements/shell,src/elements/shell/strpl1.f,content_analysis,"Score:50, Subs:STRPL1"
mis,strpts.f,mis/strpts.f,REVIEW_NEEDED,src/REVIEW_NEEDED/strpts.f,content_analysis,"Low confidence, Subs: STRPTS"
mis,strqd1.f,mis/strqd1.f,elements/shell,src/elements/shell/strqd1.f,content_analysis,"Score:90, Subs:STRQD1"
mis,strqd2.f,mis/strqd2.f,elements/shell,src/elements/shell/strqd2.f,content_analysis,"Score:95, Subs:STRQD2"
mis,strscn.f,mis/strscn.f,utilities/output,src/utilities/output/strscn.f,content_analysis,"Score:125, Subs:STRSCN"
mis,strsl1.f,mis/strsl1.f,elements/shell,src/elements/shell/strsl1.f,content_analysis,"Score:35, Subs:STRSL1"
mis,strsl2.f,mis/strsl2.f,elements/shell,src/elements/shell/strsl2.f,content_analysis,"Score:60, Subs:STRSL2"
mis,strslv.f,mis/strslv.f,REVIEW_NEEDED,src/REVIEW_NEEDED/strslv.f,content_analysis,"Low confidence, Subs: STRSLV"
mis,stube1.f,mis/stube1.f,elements/beam,src/elements/beam/stube1.f,content_analysis,"Score:41, Subs:STUBE1"
mis,sub.f,mis/sub.f,REVIEW_NEEDED,src/REVIEW_NEEDED/sub.f,content_analysis,"Low confidence, Subs: SUB"
mis,sub1.f,mis/sub1.f,REVIEW_NEEDED,src/REVIEW_NEEDED/sub1.f,content_analysis,"Low confidence, Subs: SUB1"
mis,suba.f,mis/suba.f,REVIEW_NEEDED,src/REVIEW_NEEDED/suba.f,content_analysis,"Low confidence, Subs: SUBA"
mis,subb.f,mis/subb.f,REVIEW_NEEDED,src/REVIEW_NEEDED/subb.f,content_analysis,"Low confidence, Subs: SUBB"
mis,subbb.f,mis/subbb.f,REVIEW_NEEDED,src/REVIEW_NEEDED/subbb.f,content_analysis,"Low confidence, Subs: SUBBB"
mis,subc.f,mis/subc.f,REVIEW_NEEDED,src/REVIEW_NEEDED/subc.f,content_analysis,"Low confidence, Subs: SUBC"
mis,subcc.f,mis/subcc.f,REVIEW_NEEDED,src/REVIEW_NEEDED/subcc.f,content_analysis,"Low confidence, Subs: SUBCC"
mis,subi.f,mis/subi.f,REVIEW_NEEDED,src/REVIEW_NEEDED/subi.f,content_analysis,"Low confidence, Subs: SUBI"
mis,subp.f,mis/subp.f,REVIEW_NEEDED,src/REVIEW_NEEDED/subp.f,content_analysis,"Low confidence, Subs: SUBP"
mis,subpb.f,mis/subpb.f,REVIEW_NEEDED,src/REVIEW_NEEDED/subpb.f,content_analysis,"Low confidence, Subs: SUBPB"
mis,subph1.f,mis/subph1.f,system/database,src/system/database/subph1.f,content_analysis,"Score:20, Subs:SUBPH1"
mis,summ.f,mis/summ.f,REVIEW_NEEDED,src/REVIEW_NEEDED/summ.f,content_analysis,"Low confidence, Subs: SUMM"
mis,sumphi.f,mis/sumphi.f,utilities/helpers,src/utilities/helpers/sumphi.f,content_analysis,No subroutines found
mis,suplt.f,mis/suplt.f,system/database,src/system/database/suplt.f,content_analysis,"Score:20, Subs:SUPLT"
mis,suread.f,mis/suread.f,REVIEW_NEEDED,src/REVIEW_NEEDED/suread.f,content_analysis,"Low confidence, Subs: SUREAD"
mis,suwrt.f,mis/suwrt.f,system/io,src/system/io/suwrt.f,content_analysis,"Score:20, Subs:SUWRT"
mis,switch.f,mis/switch.f,REVIEW_NEEDED,src/REVIEW_NEEDED/switch.f,content_analysis,"Low confidence, Subs: SWITCH"
mis,sxloop.f,mis/sxloop.f,REVIEW_NEEDED,src/REVIEW_NEEDED/sxloop.f,content_analysis,"Low confidence, Subs: SXLOOP"
mis,symbol.f,mis/symbol.f,REVIEW_NEEDED,src/REVIEW_NEEDED/symbol.f,content_analysis,"Low confidence, Subs: SYMBOL"
mis,t3bgbs.f,mis/t3bgbs.f,REVIEW_NEEDED,src/REVIEW_NEEDED/t3bgbs.f,content_analysis,"Low confidence, Subs: T3BGBS"
mis,t3bmgd.f,mis/t3bmgd.f,elements/shell,src/elements/shell/t3bmgd.f,content_analysis,"Score:25, Subs:T3BMGD"
mis,t3bmgs.f,mis/t3bmgs.f,elements/shell,src/elements/shell/t3bmgs.f,content_analysis,"Score:25, Subs:T3BMGS"
mis,t3gemd.f,mis/t3gemd.f,elements/beam,src/elements/beam/t3gemd.f,content_analysis,"Score:30, Subs:T3GEMD"
mis,t3gems.f,mis/t3gems.f,elements/beam,src/elements/beam/t3gems.f,content_analysis,"Score:30, Subs:T3GEMS"
mis,t3pl4d.f,mis/t3pl4d.f,elements/shell,src/elements/shell/t3pl4d.f,content_analysis,"Score:60, Subs:T3PL4D"
mis,t3pl4s.f,mis/t3pl4s.f,elements/shell,src/elements/shell/t3pl4s.f,content_analysis,"Score:60, Subs:T3PL4S"
mis,t3setd.f,mis/t3setd.f,REVIEW_NEEDED,src/REVIEW_NEEDED/t3setd.f,content_analysis,"Low confidence, Subs: T3SETD"
mis,t3sets.f,mis/t3sets.f,REVIEW_NEEDED,src/REVIEW_NEEDED/t3sets.f,content_analysis,"Low confidence, Subs: T3SETS"
mis,ta1.f,mis/ta1.f,analysis/static,src/analysis/static/ta1.f,pattern,Matched ^ta\d+\.f$
mis,ta1a.f,mis/ta1a.f,elements/shell,src/elements/shell/ta1a.f,content_analysis,"Score:180, Subs:TA1A"
mis,ta1b.f,mis/ta1b.f,analysis/static,src/analysis/static/ta1b.f,content_analysis,"Score:50, Subs:TA1B"
mis,ta1c.f,mis/ta1c.f,utilities/helpers,src/utilities/helpers/ta1c.f,content_analysis,"Score:87, Subs:TA1C"
mis,ta1ca.f,mis/ta1ca.f,analysis/static,src/analysis/static/ta1ca.f,content_analysis,"Score:65, Subs:TA1CA"
mis,ta1cpd.f,mis/ta1cpd.f,elements/beam,src/elements/beam/ta1cpd.f,content_analysis,"Score:200, Subs:TA1CPD"
mis,ta1cps.f,mis/ta1cps.f,elements/beam,src/elements/beam/ta1cps.f,content_analysis,"Score:200, Subs:TA1CPS"
mis,ta1etd.f,mis/ta1etd.f,analysis/static,src/analysis/static/ta1etd.f,content_analysis,"Score:50, Subs:TA1ETD"
mis,ta1h.f,mis/ta1h.f,analysis/static,src/analysis/static/ta1h.f,content_analysis,"Score:50, Subs:TA1H"
mis,tabfmt.f,mis/tabfmt.f,system/database,src/system/database/tabfmt.f,content_analysis,"Score:120, Subs:TABFMT"
mis,table5.f,mis/table5.f,utilities/output,src/utilities/output/table5.f,content_analysis,"Score:128, Subs:TABLE5"
mis,tablev.f,mis/tablev.f,utilities/parser,src/utilities/parser/tablev.f,content_analysis,"Score:35, Subs:TABLE"
mis,tabpch.f,mis/tabpch.f,utilities/output,src/utilities/output/tabpch.f,content_analysis,"Score:21, Subs:TABPCH"
mis,tabprt.f,mis/tabprt.f,utilities/output,src/utilities/output/tabprt.f,content_analysis,"Score:94, Subs:TABPRT"
mis,tabpt.f,mis/tabpt.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tabpt.f,content_analysis,"Low confidence, Subs: TABPT"
mis,tapbit.f,mis/tapbit.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tapbit.f,content_analysis,"Low confidence, Subs: "
mis,termsd.f,mis/termsd.f,elements/shell,src/elements/shell/termsd.f,content_analysis,"Score:35, Subs:TERMSD"
mis,termss.f,mis/termss.f,elements/shell,src/elements/shell/termss.f,content_analysis,"Score:35, Subs:TERMSS"
mis,tetra.f,mis/tetra.f,elements/solid,src/elements/solid/tetra.f,pattern,Matched ^tetra[ds]?\.f$
mis,tiger.f,mis/tiger.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tiger.f,content_analysis,"Low confidence, Subs: TIGER"
mis,timal3.f,mis/timal3.f,REVIEW_NEEDED,src/REVIEW_NEEDED/timal3.f,content_analysis,"Low confidence, Subs: TIMAL3"
mis,timeeq.f,mis/timeeq.f,elements/beam,src/elements/beam/timeeq.f,content_analysis,"Score:35, Subs:TIMEEQ"
mis,timts1.f,mis/timts1.f,utilities/helpers,src/utilities/helpers/timts1.f,content_analysis,"Score:35, Subs:TIMTS1"
mis,timts2.f,mis/timts2.f,utilities/output,src/utilities/output/timts2.f,content_analysis,"Score:28, Subs:TIMTS2"
mis,timtst.f,mis/timtst.f,REVIEW_NEEDED,src/REVIEW_NEEDED/timtst.f,content_analysis,"Low confidence, Subs: TIMTST"
mis,tipe.f,mis/tipe.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tipe.f,content_analysis,"Low confidence, Subs: TIPE"
mis,tis2d8.f,mis/tis2d8.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tis2d8.f,content_analysis,"Low confidence, Subs: TIS2D8"
mis,tker.f,mis/tker.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tker.f,content_analysis,"Low confidence, Subs: TKER"
mis,tktztk.f,mis/tktztk.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tktztk.f,content_analysis,"Low confidence, Subs: TKTZTK"
mis,tldrs.f,mis/tldrs.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tldrs.f,content_analysis,"Low confidence, Subs: TLDRS"
mis,tlodm6.f,mis/tlodm6.f,analysis/static,src/analysis/static/tlodm6.f,content_analysis,"Score:25, Subs:TLODM6"
mis,tlodsl.f,mis/tlodsl.f,analysis/static,src/analysis/static/tlodsl.f,content_analysis,"Score:40, Subs:TLODSL"
mis,tlodt1.f,mis/tlodt1.f,analysis/static,src/analysis/static/tlodt1.f,content_analysis,"Score:25, Subs:TLODT1"
mis,tlodt2.f,mis/tlodt2.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tlodt2.f,content_analysis,"Low confidence, Subs: TLODT2"
mis,tlodt3.f,mis/tlodt3.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tlodt3.f,content_analysis,"Low confidence, Subs: TLODT3"
mis,tlqd4d.f,mis/tlqd4d.f,elements/shell,src/elements/shell/tlqd4d.f,content_analysis,"Score:55, Subs:TLQD4D"
mis,tlqd4s.f,mis/tlqd4s.f,elements/shell,src/elements/shell/tlqd4s.f,content_analysis,"Score:55, Subs:TLQD4S"
mis,tltr3d.f,mis/tltr3d.f,elements/shell,src/elements/shell/tltr3d.f,content_analysis,"Score:45, Subs:TLTR3D"
mis,tltr3s.f,mis/tltr3s.f,elements/shell,src/elements/shell/tltr3s.f,content_analysis,"Score:45, Subs:TLTR3S"
mis,tmtogo.f,mis/tmtogo.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tmtogo.f,content_analysis,"Low confidence, Subs: TMTOGO"
mis,tmtsio.f,mis/tmtsio.f,utilities/helpers,src/utilities/helpers/tmtsio.f,content_analysis,"Score:35, Subs:TMTSIO"
mis,tmtslp.f,mis/tmtslp.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tmtslp.f,content_analysis,"Low confidence, Subs: TMTSLP"
mis,tmtsot.f,mis/tmtsot.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tmtsot.f,content_analysis,"Low confidence, Subs: TMTSOT"
mis,tordrd.f,mis/tordrd.f,analysis/static,src/analysis/static/tordrd.f,content_analysis,"Score:45, Subs:TORDRD"
mis,tordrs.f,mis/tordrs.f,analysis/static,src/analysis/static/tordrs.f,content_analysis,"Score:45, Subs:TORDRS"
mis,totape.f,mis/totape.f,system/io,src/system/io/totape.f,content_analysis,"Score:25, Subs:TOTAPE"
mis,tpztem.f,mis/tpztem.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tpztem.f,content_analysis,"Low confidence, Subs: TPZTEM"
mis,tquads.f,mis/tquads.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tquads.f,content_analysis,"Low confidence, Subs: TQUADS"
mis,trail.f,mis/trail.f,REVIEW_NEEDED,src/REVIEW_NEEDED/trail.f,content_analysis,"Low confidence, Subs: TRAIL"
mis,traile.f,mis/traile.f,utilities/helpers,src/utilities/helpers/traile.f,content_analysis,No subroutines found
mis,tranem.f,mis/tranem.f,elements/shell,src/elements/shell/tranem.f,content_analysis,"Score:20, Subs:TRANEM"
mis,tranp1.f,mis/tranp1.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tranp1.f,content_analysis,"Low confidence, Subs: TRANP1"
mis,transp.f,mis/transp.f,analysis/dynamic,src/analysis/dynamic/transp.f,pattern,Matched ^trans\w*\.f$
mis,trapad.f,mis/trapad.f,analysis/static,src/analysis/static/trapad.f,content_analysis,"Score:30, Subs:TRAPAD"
mis,trapax.f,mis/trapax.f,analysis/static,src/analysis/static/trapax.f,content_analysis,"Score:30, Subs:TRAPAX"
mis,trbsc.f,mis/trbsc.f,elements/beam,src/elements/beam/trbsc.f,content_analysis,"Score:40, Subs:TRBSC"
mis,trbscd.f,mis/trbscd.f,analysis/modal,src/analysis/modal/trbscd.f,content_analysis,"Score:25, Subs:TRBSCD"
mis,trbscs.f,mis/trbscs.f,analysis/modal,src/analysis/modal/trbscs.f,content_analysis,"Score:25, Subs:TRBSCS"
mis,trd.f,mis/trd.f,analysis/modal,src/analysis/modal/trd.f,content_analysis,"Score:30, Subs:TRD"
mis,trd1a.f,mis/trd1a.f,analysis/modal,src/analysis/modal/trd1a.f,content_analysis,"Score:50, Subs:TRD1A"
mis,trd1a2.f,mis/trd1a2.f,analysis/modal,src/analysis/modal/trd1a2.f,content_analysis,"Score:50, Subs:TRD1A2"
mis,trd1c.f,mis/trd1c.f,utilities/helpers,src/utilities/helpers/trd1c.f,content_analysis,"Score:127, Subs:TRD1C"
mis,trd1c2.f,mis/trd1c2.f,utilities/helpers,src/utilities/helpers/trd1c2.f,content_analysis,"Score:127, Subs:TRD1C2"
mis,trd1d.f,mis/trd1d.f,analysis/modal,src/analysis/modal/trd1d.f,content_analysis,"Score:75, Subs:TRD1D"
mis,trd1d2.f,mis/trd1d2.f,analysis/modal,src/analysis/modal/trd1d2.f,content_analysis,"Score:75, Subs:TRD1D2"
mis,trd1e.f,mis/trd1e.f,analysis/modal,src/analysis/modal/trd1e.f,content_analysis,"Score:80, Subs:TRD1E"
mis,tree.f,mis/tree.f,utilities/output,src/utilities/output/tree.f,content_analysis,"Score:25, Subs:TREE"
mis,trht.f,mis/trht.f,REVIEW_NEEDED,src/REVIEW_NEEDED/trht.f,content_analysis,"Low confidence, Subs: TRHT"
mis,trht1a.f,mis/trht1a.f,REVIEW_NEEDED,src/REVIEW_NEEDED/trht1a.f,content_analysis,"Low confidence, Subs: TRHT1A"
mis,trht1b.f,mis/trht1b.f,REVIEW_NEEDED,src/REVIEW_NEEDED/trht1b.f,content_analysis,"Low confidence, Subs: TRHT1B"
mis,trht1c.f,mis/trht1c.f,utilities/helpers,src/utilities/helpers/trht1c.f,content_analysis,"Score:31, Subs:TRHT1C"
mis,tria3d.f,mis/tria3d.f,elements/shell,src/elements/shell/tria3d.f,pattern,Matched ^tria\d*[ads]?x?\.f$
mis,tria3s.f,mis/tria3s.f,elements/shell,src/elements/shell/tria3s.f,pattern,Matched ^tria\d*[ads]?x?\.f$
mis,triaad.f,mis/triaad.f,analysis/static,src/analysis/static/triaad.f,content_analysis,"Score:20, Subs:TRIAAD"
mis,triaax.f,mis/triaax.f,elements/shell,src/elements/shell/triaax.f,pattern,Matched ^tria\d*[ads]?x?\.f$
mis,tridi.f,mis/tridi.f,utilities/helpers,src/utilities/helpers/tridi.f,content_analysis,"Score:30, Subs:TRIDI"
mis,tridi1.f,mis/tridi1.f,utilities/helpers,src/utilities/helpers/tridi1.f,content_analysis,"Score:30, Subs:TRIDI1"
mis,trif.f,mis/trif.f,elements/shell,src/elements/shell/trif.f,content_analysis,"Score:25, Subs:TRIF"
mis,trimem.f,mis/trimem.f,elements/shell,src/elements/shell/trimem.f,content_analysis,"Score:35, Subs:TRIMEM"
mis,triqd.f,mis/triqd.f,elements/shell,src/elements/shell/triqd.f,content_analysis,"Score:156, Subs:TRIQD"
mis,trlg.f,mis/trlg.f,system/database,src/system/database/trlg.f,content_analysis,"Score:20, Subs:TRLG"
mis,trlga.f,mis/trlga.f,utilities/helpers,src/utilities/helpers/trlga.f,content_analysis,"Score:21, Subs:TRLGA"
mis,trlgb.f,mis/trlgb.f,utilities/output,src/utilities/output/trlgb.f,content_analysis,"Score:20, Subs:TRLGB"
mis,trlgc.f,mis/trlgc.f,system/database,src/system/database/trlgc.f,content_analysis,"Score:68, Subs:TRLGC"
mis,trlgd.f,mis/trlgd.f,utilities/output,src/utilities/output/trlgd.f,content_analysis,"Score:20, Subs:TRLGD"
mis,trmemd.f,mis/trmemd.f,REVIEW_NEEDED,src/REVIEW_NEEDED/trmemd.f,content_analysis,"Low confidence, Subs: TRMEMD"
mis,trmems.f,mis/trmems.f,REVIEW_NEEDED,src/REVIEW_NEEDED/trmems.f,content_analysis,"Low confidence, Subs: TRMEMS"
mis,trnsp.f,mis/trnsp.f,REVIEW_NEEDED,src/REVIEW_NEEDED/trnsp.f,content_analysis,"Low confidence, Subs: TRNSP"
mis,trnsps.f,mis/trnsps.f,elements/shell,src/elements/shell/trnsps.f,content_analysis,"Score:30, Subs:TRNSPS"
mis,trplmd.f,mis/trplmd.f,elements/shell,src/elements/shell/trplmd.f,content_analysis,"Score:25, Subs:TRPLMD"
mis,trplms.f,mis/trplms.f,elements/shell,src/elements/shell/trplms.f,content_analysis,"Score:25, Subs:TRPLMS"
mis,trplt.f,mis/trplt.f,elements/shell,src/elements/shell/trplt.f,content_analysis,"Score:55, Subs:TRPLT"
mis,trttem.f,mis/trttem.f,REVIEW_NEEDED,src/REVIEW_NEEDED/trttem.f,content_analysis,"Low confidence, Subs: TRTTEM"
mis,tshear.f,mis/tshear.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tshear.f,content_analysis,"Low confidence, Subs: TSHEAR"
mis,tspl1d.f,mis/tspl1d.f,elements/shell,src/elements/shell/tspl1d.f,content_analysis,"Score:20, Subs:TSPL1D"
mis,tspl1s.f,mis/tspl1s.f,elements/shell,src/elements/shell/tspl1s.f,content_analysis,"Score:20, Subs:TSPL1S"
mis,tspl2d.f,mis/tspl2d.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tspl2d.f,content_analysis,"Low confidence, Subs: TSPL2D"
mis,tspl2s.f,mis/tspl2s.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tspl2s.f,content_analysis,"Low confidence, Subs: TSPL2S"
mis,tspl3d.f,mis/tspl3d.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tspl3d.f,content_analysis,"Low confidence, Subs: TSPL3D"
mis,tspl3s.f,mis/tspl3s.f,REVIEW_NEEDED,src/REVIEW_NEEDED/tspl3s.f,content_analysis,"Low confidence, Subs: TSPL3S"
